"IdComment","IdStr","UserName","Message","MessageTranslation","Retweets","Hashtags","Mentions","TweetBoundingBox","TweetCoordinates","TweetPlaceName","UserLocation","UserFollowers","UserFriends","CreatedAt","Source","Votes","Positive","Negative","Neutral","Reason","VeryPositive","VeryNegative","evaluator1","evaluator2","evaluator3","OpinionLexicon","Afinn","SentiStrength","SoCal","Umigon","Vader","SenticNet","Brazilian_LIWC","Brazilian_OpLexicon","Brazilian_SentiLex","Truth","Prediction"
707245327972212992,707245327972212992,"KikeCardoso","@paulocolnaghi @Curitiba_PMC Está atrasada. Trocamos a turma anterior p/não acontecer isso. O Ducci esburacou a cidade toda. Tem que fechar.","@paulocolnaghi @Curitiba_PMC Is delayed. We exchanged the class prior p/does not happen. The Ducci esburacou the city as a whole. Have to close.",0,"[]","[{u'id': 140528630, u'indices': [0, 14], u'id_str': u'140528630', u'screen_name': u'paulocolnaghi', u'name': u'Colnaghi'}, {u'id': 68693419, u'indices': [15, 28], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba - Paraná - Brasil",3056,1456,"2016-03-08 16:43:20","twitter_curitiba",4,1,3,0,"NULL",0,0,10207501925518728,1022105604535423,,0,0,0,-1,-1,-1,0.020682,0,-1,-1,-1,
712087170010497024,712087170010497024,"Wallace25454","Emanuel Tourinho e Gilmar os melhores nomes para assumir a Reitoria sa UFPA. Nestes eu voto  com segurança.","Emanuel Tourinho and Gilmar the best names to take over the Rectory sa). These I vote with safety.",2,"[]","[]","NULL","NULL","NULL","NULL",7,7,"2016-03-22 01:23:05","twitter_ufpa",5,1,2,2,"NULL",0,0,10207501925518728,1149345581743917,1054803564576568,1,1,1,1,1,1,0.042467,1,0,1,-1,
709711393478599040,709711393478599040,"rclube","Concursados chegando para protesto em frente à prefeitura de Belém.. https://t.co/FwUrTSxRnh","Applied coming to protest in front of the city hall of Bethlehem.. https://t.co/FwUrTSxRnh",3,"[]","[]","NULL","NULL","NULL","Pará",52208,62,"2016-03-15 12:02:36","twitter_belem",3,0,2,1,"NULL",0,0,,,,-1,-1,-1,0,0,-1,-0.015571,-1,0,-1,-1,
712322899621891968,712322899621891968,"O_CARPINTEIRO","@joaoreitorufpa Tivemos u1 década de investimentos pesados na UFpa, mas a Ufpa ñ  planejou a aplicação dos recursos no sentido da excelência","@joaoreitorufpa we Had u1 decade of heavy investments in the UFpa, but the Ufpa ñ planned application of resources toward excellence",0,"[]","[{u'id': 700450391465582592, u'indices': [0, 15], u'id_str': u'700450391465582592', u'screen_name': u'joaoreitorufpa', u'name': u'Joxe3o Reitor - UFPA'}]","NULL","NULL","NULL","Bragança - Pará - Brasil",860,1526,"2016-03-22 16:59:48","twitter_ufpa",3,0,2,1,"NULL",0,0,481008992083404,1022105604535423,251044251911114,1,1,1,1,0,1,0.034294,0,-1,1,-1,
708351803964973056,708351803964973056,"TheFercondini","Ufpa completamente alagada. Jesus amado","Ufpa completely flooded. Jesus loved",0,"[]","[]","NULL","NULL","NULL","Belém do Pará/Brasil.",583,574,"2016-03-11 18:00:05","twitter_ufpa",4,0,4,0,"NULL",0,0,10207501925518728,1022105604535423,1022105604535423,1,1,1,1,1,1,0.0102,1,1,1,-1,
712943094283501952,712943094283501952,"LucemirMALCHER","Sou contra este PL. Vagas de Administrador na Prefeitura de Belém serão extintas. https://t.co/t1Tgm33NGq","I am against this PL. Vacancies Administrator in the City of Bethlehem will be extinct. https://t.co/t1Tgm33NGq",0,"[]","[]","NULL","NULL","NULL","Belem-PA",252,516,"2016-03-24 10:04:14","twitter_belem",3,1,2,0,"NULL",0,0,,,,0,0,-1,0,0,0,-0.002267,1,0,-1,-1,
713131058078813952,713131058078813952,"camilarst","As propagandas da prefeitura de Belém sobre o ~novo~ PSM são uma afronta à inteligência das pessoas.","The advertisements of the city of Bethlehem on the ~new~ PSM are an affront to the intelligence of the people.",0,"[]","[]","NULL","NULL","NULL","NULL",379,191,"2016-03-24 22:31:08","twitter_belem",3,0,2,1,"NULL",0,0,,,,0,0,0,1,0,1,0.028167,1,1,1,-1,
707513824996401024,707513824996401024,"milli_no_tt","@Curitiba_PMC Tb precisamos c/ URGÊNCIA! Nossas ruas estão cada x + cheias d animais abandonados a própria sorte!!! https://t.co/YJb93hddgr","@Curitiba_PMC Tb we need to c/ URGENCY! Our streets are becoming x full d animals abandoned to their own luck!!! https://t.co/YJb93hddgr",0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","CURITIBA",1270,1645,"2016-03-09 10:30:15","twitter_curitiba",3,0,2,1,"NULL",0,0,10207501925518728,1022105604535423,986190778102485,0,-1,1,1,-1,0,0.0077,1,0,-1,-1,
709382251595832960,709382251595832960,"adri_schi","@Curitiba_PMC corte de árvores no estacionamento da @SaintGermain - protocolo 6357653 https://t.co/ysDCzcqyaI","@Curitiba_PMC cutting of trees in the parking lot of @SaintGermain - protocol 6357653 https://t.co/ysDCzcqyaI",0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 177734128, u'indices': [52, 65], u'id_str': u'177734128', u'screen_name': u'SaintGermain', u'name': u'Saint Germain'}]","NULL","NULL","NULL","Brasil",224,139,"2016-03-14 14:14:43","twitter_curitiba",3,0,2,1,"NULL",0,0,1022105604535423,805075212894032,251044251911114,0,-1,0,0,0,-1,0,-1,0,0,-1,
710467403369595008,710467403369595008,"fanyvalentine","@Curitiba_PMC buzinaço sem escrúpulos, pode causar brigas e acidentes! Estão provocando as pessoas a pé!","@Curitiba_PMC stc series without scruples, can cause fights and accidents! Are causing people to walk!",0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","NULL",33,422,"2016-03-17 14:06:43","twitter_curitiba",3,1,2,0,"NULL",0,0,10207501925518728,1022105604535423,481008992083404,0,0,-1,-1,0,-1,0.009667,1,0,1,-1,
709682851730625024,709682851730625024,"waldirvanderlei","Na estrada da Yamada aqui no Tapanã transito totalmente parado, até quando isso? @belemtransito @megbarros @prefeiturabelem","On the road to Yamada here in Tapanã traffic fully stopped, until when it? @belemtransito @megbarros @prefeiturabelem",0,"[]","[{u'id': 35896973, u'indices': [81, 95], u'id_str': u'35896973', u'screen_name': u'belemtransito', u'name': u'Belxe9m Trxe2nsito'}, {u'id': 56193317, u'indices': [96, 106], u'id_str': u'56193317', u'screen_name': u'megbarros', u'name': u'Meg Vereadora'}, {u'id': 1934139290, u'indices': [107, 123], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","NULL","NULL","NULL","Belém - PA / Brasil",261,252,"2016-03-15 10:09:11","twitter_belem",3,0,2,0,"NULL",0,1,,,,0,0,0,0,0,-1,0,0,-1,-1,-1,
712696419031851008,712696419031851008,"nesleykent","Olha lá a @Curitiba_PMC recebendo grana da Odebrecht… mas o Uber que é irregular né? https://t.co/boc98iunsL","Look at the @Curitiba_PMC receiving money from Odebrecht... but the Uber that is irregular right? https://t.co/boc98iunsL",2,"[]","[{u'id': 68693419, u'indices': [10, 23], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba, Paraná",273,329,"2016-03-23 17:44:02","twitter_curitiba",3,0,2,1,"NULL",0,0,10207501925518728,951289924984798,1054803564576568,-1,0,-1,0,0,0,0.092,1,1,-1,-1,
712984231195111040,712984231195111040,"JulioOak","Por que a @Curitiba_PMC não funciona hoje? Essa gente é muito largada. Péssimo atendimento e mimimi sobre vencimentos. É vergonhoso isso.","Why the @Curitiba_PMC does not work today? These people are very starting. Terrible service and mimimi about wages. It is shameful for this.",0,"[]","[{u'id': 68693419, u'indices': [10, 23], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba - PR",264,107,"2016-03-24 12:47:41","twitter_curitiba",3,0,1,0,"NULL",0,2,10207501925518728,1333261746689944,951289924984798,0,-1,-1,-1,-1,-1,-0.048684,1,1,-1,-1,
710611309692370944,710611309692370944,"carlareiis","Pelo visto não dá pra formar sem passar por um apagão na UFPa","By seen, I can't graduate without going through a blackout at the UFPa",0,"[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","NULL",831,515,"2016-03-17 23:38:33","twitter_ufpa",3,0,3,0,"NULL",0,0,10207501925518728,481008992083404,,0,0,0,-1,-1,0,0.022583,-1,1,0,-1,
707626506244198016,707626506244198016,"rclube","ALÔ@prefeiturabelem ! Moradores do Bengui denunciam que a coleta do lixo não está sendo feita com frequência na área e pedem providências.","RT@prefeiturabelem ! Residents of the Bengui denounce that the collection of the garbage is not being done frequently in the area and called for measures.",1,"[]","[{u'id': 1934139290, u'indices': [3, 19], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","NULL","NULL","NULL","Pará",52208,62,"2016-03-09 17:58:00","twitter_belem",3,0,1,0,"NULL",0,2,805075212894032,1029473580480211,849941985109873,-1,-1,-1,-1,-1,-1,0.013783,0,-1,-1,-1,
710840141414317952,710840141414317952,"Mauricio_Bonato","@Curitiba_PMC Temos sol, nuvens, ate chuva, so falta um prefeito agora, ah desculpe ele ta com a Dilma.","@Curitiba_PMC we Have sun, clouds, even rain, so missing a mayor now, ah'm sorry ta him with her.",0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba - Pr",409,227,"2016-03-18 14:47:51","twitter_curitiba",3,0,2,0,"NULL",0,1,251044251911114,942667965849460,1080528071986701,-1,-1,-1,-1,-1,-1,-0.02175,1,-1,-1,-1,
707265968037305984,707265968037305984,"erikamorhy","Sordidez mode HARD o que fizeram com a repórter @ritamcsoares e, em especial, com a população. Prefeitura de Belém deveria se retratar.","Filthiness mode HARD what they did with the reporter @ritamcsoares and, in particular, with the population. Municipality should portray.",1,"[]","[{u'id': 47165284, u'indices': [48, 61], u'id_str': u'47165284', u'screen_name': u'ritamcsoares', u'name': u'Rita Soares'}]","NULL","NULL","NULL","Belém (BRA)-Buenos Aires (AR)",1050,1008,"2016-03-08 18:05:21","twitter_belem",5,1,1,0,"NULL",0,3,,,,0,-1,0,-1,-1,-1,0.017667,0,1,0,-1,
712769317092195968,712769317092195968,"bordalopt","Prefeitura de Belém muda sistema de pagamento de taxas para feirantes e abusa no reajuste.: Os feirantes de Be... https://t.co/Jf6XwRfXre","Municipality changes the system of payment of fees for html and abuses in the adjustment.: The html of the Be... https://t.co/Jf6XwRfXre",2,"[]","[]","NULL","NULL","NULL","Pará, Amazônia, Brasil",6750,7010,"2016-03-23 22:33:42","twitter_belem",3,0,3,0,"NULL",0,0,1022105604535423,1242448322449665,10207501925518728,-1,-1,-1,-1,0,-1,0.00787,-1,1,-1,-1,
713731783523757952,713731783523757952,"TaysePantoja","Pq a a_moca_do_taxi aparece mais que o prefeito de Belém. @prefeiturabelem  ???? Deve ser pq o prefeito é mais fantasma q ela.#belem400danos","Cuz a_moca_do_taxi appears more that the mayor of Bethlehem. @prefeiturabelem ???? Must be cuz the mayor is more ghost q it.belem400danos",0,"[{u'indices': [126, 140], u'text': u'belem400danos'}]","[{u'id': 1934139290, u'indices': [58, 74], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","NULL","NULL","NULL","NULL",108,96,"2016-03-26 14:18:12","twitter_belem",1,0,1,0,"NULL",0,0,1022105604535420,,,0,-1,-1,0,0,-1,0.011045,0,0,0,-1,
708184464040398976,708184464040398976,"psdblondrina","@CentralRafinha Lideranças da CIC criticam abandono e falta de investimento da prefeitura de Curitiba","@CentralRafinha Leaders of the CIC criticize abandonment and lack of investment of the municipality of Curitiba",0,"[]","[{u'id': 100060138, u'indices': [0, 15], u'id_str': u'100060138', u'screen_name': u'CentralRafinha', u'name': u'Central Rafinha'}]","NULL","NULL","NULL","NULL",237,101,"2016-03-11 06:55:08","twitter_curitiba",3,0,2,1,"NULL",0,0,10207501925518728,951289924984798,1333261746689944,-1,-1,-1,-1,-1,-1,-0.017625,-1,-1,-1,-1,
710902185782092032,710902185782092032,"osrjota","A @Curitiba_PMC nem sempre tem uma atitude moderna.  https://t.co/TUhrvRKVDc","@Curitiba_PMC not always have a modern attitude. https://t.co/TUhrvRKVDc",0,"[]","[{u'id': 68693419, u'indices': [2, 15], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Brazil",93,375,"2016-03-18 18:54:23","twitter_curitiba",3,0,3,0,"NULL",0,0,10207501925518728,1054803564576568,,1,0,0,1,0,0,0.020636,0,1,1,-1,
707608283364893056,707608283364893056,"sherousa","hahaha o post da prefeitura de belém ta no post do buzzfeed, que fase","hahaha the post of the city of bethlehem ta in the post from buzzfeed, which phase",0,"[]","[]","NULL","NULL","NULL","NULL",473,293,"2016-03-09 16:45:36","twitter_belem",3,1,2,0,"NULL",0,0,,,,0,1,1,0,1,1,0.0072,1,0,0,-1,
709178484917140992,709178484917140992,"heisenb3rg_","Galera, vamos votar no Prof. Emmanuel Tourinho e Gilmar, por uma UFPA multicampi e plural.  https://t.co/xozBysgiUO","Guys, let's vote on Prof. Emmanuel Tourinho and Gilmar, by a UFPA multicampi and plural. https://t.co/xozBysgiUO",0,"[]","[]","NULL","NULL","NULL","NULL",312,262,"2016-03-14 00:45:01","twitter_ufpa",4,0,3,1,"NULL",0,0,10207501925518728,1149345581743917,1022105604535423,0,0,0,0,0,0,0.016389,0,-1,0,-1,
707695562473280000,707695562473280000,"GabrielMarzani","3 assaltos no bom retiro na rua Albino Silva, isso só nesta ultima hora @Curitiba_PMC @governodoparana  Bem bacana esta cidade :*","3 robberies in bom retiro in the rua Albino Silva, this just in this last hour @Curitiba_PMC @governodoparana Well cool this city :*",0,"[]","[{u'id': 68693419, u'indices': [72, 85], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 2753262374, u'indices': [86, 102], u'id_str': u'2753262374', u'screen_name': u'governodoparana', u'name': u'Governo do Paranxe1'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Curitiba PR",291,231,"2016-03-09 22:32:25","twitter_curitiba",3,0,2,0,"NULL",0,1,1022105604535423,942667965849460,251044251911114,1,1,-1,0,1,1,0.071474,1,0,1,-1,
709474566746284032,709474566746284032,"stavaresfilho","@Curitiba_PMC Que legal. Estou na espera do conserto dos postes. Dois não estão funcionando (acredito que um foi 'vítima' de vandalismo).","@Curitiba_PMC That's cool. I am in hopes of repairing the poles. Two are not running (I believe one was 'victim' of vandalism).",0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","iPhone: -25.450455,-49.275894",2016,861,"2016-03-14 20:21:32","twitter_curitiba",4,0,3,1,"NULL",0,0,1022105604535423,10207501925518728,,0,1,-1,1,1,1,-0.015118,1,0,-1,-1,
710466646272512000,710466646272512000,"fanyvalentine","@Curitiba_PMC canetada nos motoristas da Visconde já! A qualquer momento vão matar gente sem critério aqui! #buzinaço","@Curitiba_PMC canetada in the drivers of the Viscount already! Any time are going to kill people without discretion here! stc series",0,"[{u'indices': [108, 117], u'text': u'buzinaxe7o'}]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","NULL",33,422,"2016-03-17 14:03:42","twitter_curitiba",3,0,3,0,"NULL",0,0,1333261746689944,10207501925518728,,-1,-1,-1,0,-1,-1,-0.004111,0,-1,-1,-1,
707974650765165056,707974650765165056,"edyfabiojesus1","@prefeiturabelem @YouTube. Positivo, mais falta olhar o Bairro do UNA, que está um verdadeiro abandono!","@prefeiturabelem @YouTube. Positive, more lack to look at the Neighbourhood of the UNA, which is a real abandonment!",0,"[]","[{u'id': 1934139290, u'indices': [0, 16], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}, {u'id': 10228272, u'indices': [17, 25], u'id_str': u'10228272', u'screen_name': u'YouTube', u'name': u'YouTube'}]","NULL","NULL","NULL","NULL",2,16,"2016-03-10 17:01:24","twitter_belem",4,0,2,0,"NULL",0,2,,,,-1,-1,1,-1,0,-1,0.034375,-1,1,0,-1,
710164872584142976,710164872584142976,"Alemourao1974","@RodrigoWanzeler @belemblitz @ingridsouzafoto @prefeiturabelem Rodovia do Tapana está interditada. Moradores com pneus queimados .","@RodrigoWanzeler @belemblitz @ingridsouzafoto @prefeiturabelem Highway of Tapana is blocked. Residents with tires burned .",0,"[]","[{u'id': 80938608, u'indices': [0, 16], u'id_str': u'80938608', u'screen_name': u'RodrigoWanzeler', u'name': u'Rodrigo'}, {u'id': 408042125, u'indices': [17, 28], u'id_str': u'408042125', u'screen_name': u'belemblitz', u'name': u'Belxe9m Blitz'}, {u'id': 195590083, u'indices': [29, 45], u'id_str': u'195590083', u'screen_name': u'ingridsouzafoto', u'name': u'Ingrid Souza'}, {u'id': 1934139290, u'indices': [46, 62], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","NULL","NULL","NULL","NULL",9,56,"2016-03-16 18:04:34","twitter_belem",1,0,1,0,"NULL",0,0,1022105604535420,,,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,
707523346309758976,707523346309758976,"madsous","to indo pra ufpa e não sei se vou sobreviver a aula de hoje","to going to ufpa and I don't know if I'll survive the class today",0,"[]","[]","NULL","NULL","NULL","Égua Pará",1513,384,"2016-03-09 11:08:05","twitter_ufpa",3,0,3,0,"NULL",0,0,251044251911114,942667965849460,805075212894032,0,0,0,0,0,0,0.063909,0,0,0,-1,
710446500879405056,710446500879405056,"AkkoBelemer","@UFPR @Curitiba_PMC e o prédio do Correios ali do lado recém reformado, naquela época ainda em construção.","@UFPR @Curitiba_PMC and the building of the Post office there side a recently renovated, at that time still under construction.",0,"[]","[{u'id': 23978439, u'indices': [0, 5], u'id_str': u'23978439', u'screen_name': u'UFPR', u'name': u'UFPR'}, {u'id': 68693419, u'indices': [6, 19], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Cp. Magro/Curitiba, PR, Brasil",765,453,"2016-03-17 12:43:39","twitter_curitiba",3,0,3,0,"NULL",0,0,805075212894032,251044251911114,942667965849460,0,0,0,1,0,0,0.011842,0,0,0,-1,
712374011842403968,712374011842403968,"rclube","ALÔ @prefeiturabelem :Cemitério São Jorge, na Marambaia está em total  abandono. População cobra melhorias no local https://t.co/qP0BY3x53w","RT @prefeiturabelem :Cemetery São Jorge, in the Marambaia is in total abandonment. Population snake improvements in the local https://t.co/qP0BY3x53w",3,"[]","[{u'id': 1934139290, u'indices': [4, 20], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Pará",52740,61,"2016-03-22 20:22:54","twitter_belem",3,1,2,0,"NULL",0,0,,,,1,0,-1,-1,0,-1,0.007826,1,1,0,-1,
708479428251292032,708479428251292032,"mementofati","gente que repescagem é essa que saiu da ufpa que eu não vejo","people who the loser is that who came out of the ufpa that I do not see",0,"[]","[]","NULL","NULL","NULL","belém",94,82,"2016-03-12 02:27:13","twitter_ufpa",3,0,3,0,"NULL",0,0,10207501925518728,1333261746689944,951289924984798,-1,-1,-1,-1,-1,-1,-0.049545,0,0,0,-1,
707741567776386944,707741567776386944,"Albertofoloni","@ReichembachPR Lideranças da CIC criticam abandono e falta de investimento da prefeitura de Curitiba","@ReichembachPR Leaders of the CIC criticize abandonment and lack of investment of the municipality of Curitiba",0,"[]","[{u'id': 2600333442, u'indices': [0, 14], u'id_str': u'2600333442', u'screen_name': u'ReichembachPR', u'name': u'Wilmar Reichembach'}]","NULL","NULL","NULL","NULL",847,80,"2016-03-10 01:35:13","twitter_curitiba",3,1,2,0,"NULL",0,0,,,,-1,-1,-1,-1,-1,-1,-0.017625,-1,-1,-1,-1,
710798793344740992,710798793344740992,"O_CARPINTEIRO","Nestas eleições para Reitor da UFPa tem candidato que é a favor do Golpe  na Instituição e fica calado diante do golpe na DILMA. Desconfie.","In these elections for Rector of the UFPa has the candidate who is in favor of the Coup in the Institution, and stays silent in the face of the coup in DILMA. Be wary.",0,"[]","[]","NULL","NULL","NULL","Bragança - Pará - Brasil",860,1526,"2016-03-18 12:03:32","twitter_ufpa",3,0,3,0,"NULL",0,0,1127313857292099,10207501925518728,,1,1,-1,1,0,1,0.038793,-1,1,0,-1,
710908471751942016,710908471751942016,"gyuljing","se essa chuva n passar, so lamento, n vou p ufpa nem","if this rain n pass, only regret, n I p) or",0,"[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","brazil",166,144,"2016-03-18 19:19:22","twitter_ufpa",3,0,3,0,"NULL",0,0,251044251911114,942667965849460,1080528071986701,0,0,-1,-1,-1,-1,-0.068857,-1,0,-1,-1,
712211436227990016,712211436227990016,"DrVinicius_R","@Curitiba_PMC me adota  Chapecó tem porra nenhuma","@Curitiba_PMC me adopts Chapecó has fucking no",0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Beach City",915,313,"2016-03-22 09:36:53","twitter_curitiba",3,0,0,1,"NULL",0,2,10207501925518728,1333261746689944,951289924984798,-1,0,0,-1,0,-1,0,0,0,0,-1,
707610110772846976,707610110772846976,"Sismuc","#IPMC Prefeitura de Curitiba não faz repasses do IPMC desde agosto de 2015 Déficit pelo não repasse dos valores... https://t.co/MLfQDnA5NS","IPMC City of Curitiba makes no onlending of the IPMC since August 2015 Deficit by not passing the values... https://t.co/MLfQDnA5NS",0,"[{u'indices': [0, 5], u'text': u'IPMC'}]","[]","NULL","NULL","NULL","Curitiba",642,89,"2016-03-09 16:52:51","twitter_curitiba",3,0,2,1,"NULL",0,0,805075212894032,1038636122878195,10207501925518728,0,-1,-1,1,1,-1,0,-1,0,0,-1,
709451348807458944,709451348807458944,"eli_mdias","@prefeiturabelem  SESAN  as limpezas de vias públicas estão um caos. Varrem e mto mal.","@prefeiturabelem SESAN cleaning of public roads are in chaos. Sweep and mto evil.",0,"[]","[{u'id': 1934139290, u'indices': [0, 16], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","NULL","NULL","NULL","NULL",8,100,"2016-03-14 18:49:17","twitter_belem",3,0,1,0,"NULL",0,2,,,,0,0,-1,-1,0,-1,-0.0335,-1,0,0,-1,
710951362549390976,710951362549390976,"LFSant0s","Hahaha pode isso @Curitiba_PMC  https://t.co/PchEUMu4nq","Hahaha can this @Curitiba_PMC https://t.co/PchEUMu4nq",0,"[]","[{u'id': 68693419, u'indices': [17, 30], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","S 22°37' 0'' / W 43°9' 0''",109,133,"2016-03-18 22:09:48","twitter_curitiba",3,0,3,0,"NULL",0,0,10207501925518728,481008992083404,951289924984798,0,1,1,0,1,1,0,1,0,0,-1,
712016431185965056,712016431185965056,"ifucAndy","Poderia ter ficado na ufpa fazendo vários nadas, mas não. Vim pra casa...  Prevejo tretas malignas","Could have stayed in the ufpa doing various nothings, but not. Came home... I Predict bullshit evil",0,"[]","[]","NULL","NULL","NULL","Belém, Pará, BRAZIL ZIL ZIL",141,268,"2016-03-21 20:42:00","twitter_ufpa",4,0,3,1,"NULL",0,0,,,,-1,-1,-1,-1,-1,-1,-0.052,-1,-1,-1,-1,
712281737770958976,712281737770958976,"_Lucassteixeira","@Curitiba_PMC @ketelindutra JÁ DEMOROU ESSA FAIXA EXCLUSIVA! CHEGA DE ATRASO NO TRABALHO!","@Curitiba_PMC @ketelindutra ALREADY TOOK THIS EXCLUSIVE TRACK! ARRIVES LATE AT WORK!",0,"[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 169983790, u'indices': [14, 27], u'id_str': u'169983790', u'screen_name': u'ketelindutra', u'name': u'Ketelin Dutra u2708'}]","NULL","NULL","NULL","CURITIBA",81,62,"2016-03-22 14:16:14","twitter_curitiba",4,0,3,1,"NULL",0,0,,,,0,1,1,1,0,1,-0.006545,0,0,-1,-1,
707739772895288960,707739772895288960,"lucaswmr","@_thaismi às vezes eu fico durante 1h30 em pé na fila do RU da ufpa e minhas costas doem, acho que preciso ir me tratar disso :(","@_thaismi sometimes I get 1h30 min standing in the queue of the RU ufpa and my back hurts, I think I need to go treat me for that :(",0,"[]","[{u'id': 3347920738, u'indices': [0, 9], u'id_str': u'3347920738', u'screen_name': u'_thaismi', u'name': u'Thaxeds'}]","NULL","NULL","NULL","Belém, Pará",129,228,"2016-03-10 01:28:05","twitter_ufpa",3,0,3,0,"NULL",0,0,1022105604535423,10207501925518728,1164364220309460,0,0,-1,-1,-1,-1,0.002667,0,1,0,-1,
709771397925641984,709771397925641984,"helioaguiar15","Mínino, a gente vê cada look nesse UFPA cidade nova 6 hauahu","Minimum, we see every look in this UFPA city new 6.",0,"[]","[]","NULL","NULL","NULL","Brasil",209,268,"2016-03-15 16:01:02","twitter_ufpa",3,0,3,0,"NULL",0,0,,,,0,0,0,1,0,0,0.021125,0,0,0,-1,
707564694186429952,707564694186429952,"Ioscote","Que ótimo né. Quando você retorna ao 156 da @Curitiba_PMC que o problema não foi resolvido, eles colocam que a solicitação está concluída.","That great ne. When you return to the 156 @Curitiba_PMC that the problem was not resolved, they put that the request is complete.",0,"[]","[{u'id': 68693419, u'indices': [44, 57], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba",1055,238,"2016-03-09 13:52:23","twitter_curitiba",3,0,2,0,"NULL",0,1,1022105604535423,1242448322449665,805075212894032,0,0,1,-1,-1,1,0.055563,-1,0,-1,-1,
