"IdComment","IdStr","UserName","Message","Retweets","Hashtags","Mentions","TweetBoundingBox","TweetCoordinates","TweetPlaceName","UserLocation","UserFollowers","UserFriends","CreatedAt","Source","Votes","Positive","Negative","Neutral","Reason","VeryPositive","VeryNegative","evaluator1","evaluator2","evaluator3"
"710101010514092000","710101010514092000","paranahoje","“Vou disputar a prefeitura de Curitiba”, diz Ducci - https://t.co/XnOdIoSB7S","0","[]","[]",NULL,NULL,NULL,"Brasil","303","319","2016-03-16 13:50:48","twitter_curitiba","3","1","0","2",NULL,"0","0","951289924984798","10207501925518729",
"710110156969742000","710110156969742000","CamaraCuritiba","Segundo @brunopessuti, tornar a lei + genérica foi pedido da própria @Curitiba_PMC p/ que a lei possa ser aplicada conforme cada veículo.","1","[]","[{u'id': 62700008, u'indices': [8, 21], u'id_str': u'62700008', u'screen_name': u'brunopessuti', u'name': u'Bruno Pessuti'}, {u'id': 68693419, u'indices': [69, 82], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"Curitiba - Paraná","7410","97","2016-03-16 14:27:09","twitter_curitiba","2","0","0","2",NULL,"0","0","1333261746689944","805075212894032",
"710138272706654000","710138272706654000","gatinhamiaww","casa da vozona ???? (@ Capão Raso - @curitiba_pmc in Curitiba, PR) https://t.co/1Bk5ECkfI4","0","[]","[{u'id': 68693419, u'indices': [33, 46], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Portão, Curitiba","1121","883","2016-03-16 16:18:52","twitter_curitiba","3","0","1","2",NULL,"0","0","10207501925518729","481008992083404","986190778102485"
"710175243046932000","710175243046932000","icsufpa","Laboratório de Etnofarmácia do Numa detabe a fitorepia https://t.co/AkFadrrBUx https://t.co/XQXDWwEWOe","0","[]","[]",NULL,NULL,NULL,"Belém, Pará","896","95","2016-03-16 18:45:47","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","870576423064299","951289924984798"
"710177201824666000","710177201824666000","PriGludovats","@Curitiba_PMC cê tá fazendo um jogo comigo, garota?","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"São Paulo - SP","1028","298","2016-03-16 18:53:34","twitter_curitiba","5","1","1","3",NULL,"0","0","10207501925518729","1333261746689944","1198194900225799"
"710177410508050000","710177410508050000","Brasscom","A @Curitiba_PMC abriu concorrência pública de R$ 60 milhões para contratação de empresas de #software! https://t.co/ThAHoPZS8f","0","[{u'indices': [92, 101], u'text': u'software'}]","[{u'id': 68693419, u'indices': [2, 15], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]","-23.682803,-46.5955455","Sao Paulo, Brazil","São Paulo, Brasil","1370","468","2016-03-16 18:54:23","twitter_curitiba","3","1","0","2",NULL,"0","0","10207501925518729","1054803564576568","1333261746689944"
"710177458046243000","710177458046243000","russoo_13","@Curitiba_PMC Não precisa nem perguntar né, é obvio que é VINA !!!!!","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-50.458669, -25.4036341], [-49.683355, -25.4036341], [-49.683355, -24.891016], [-50.458669, -24.891016]]]","-25.14732505,-50.071012","Ponta Grossa, Brasil","Russia Brasileira","260","124","2016-03-16 18:54:35","twitter_curitiba","3","0","0","2",NULL,"0","1","10207501925518729","1333261746689944","951289924984798"
"710177573582606000","710177573582606000","GuidoCavalcanti","@Curitiba_PMC Essa imagem é da salsicha. Vina é diferente.","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"Curitiba","183","270","2016-03-16 18:55:02","twitter_curitiba","3","0","1","2",NULL,"0","0","10207501925518729","1333261746689944","951289924984798"
"710179023171797000","710179023171797000","RennataMachado","Teve regência na Escola de Aplicação da Ufpa ? https://t.co/fq3C7xrxQw","0","[]","[]",NULL,NULL,NULL,"Brasil. Pará. Belém","273","171","2016-03-16 19:00:48","twitter_ufpa","6","0","0","6",NULL,"0","0","10207501925518729","1022105604535423",
"710179277925290000","710179277925290000","_CaioVinnicius","corredores @ Universidade Federal do Pará - UFPA - Oficial https://t.co/WlHqT1YdRs","0","[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Ananindeua","276","221","2016-03-16 19:01:49","twitter_ufpa","3","1","0","2",NULL,"0","0","10207501925518729","951289924984798","1054803564576568"
"710208149408453000","710208149408453000","twero","Fim de mais uma aula de metodologia @ Universidade Federal do Pará - UFPA - Oficial https://t.co/E1oEA2uAwU","0","[]","[]",NULL,NULL,NULL,"Belém, Brazil","294","245","2016-03-16 20:56:32","twitter_ufpa","5","2","0","3",NULL,"0","0","10207501925518729","1022105604535423",
"710223720196002000","710223720196002000","jaciane_paulaf","@Curitiba_PMC VINA RSRSRSRS","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,NULL,"0","25","2016-03-16 21:58:24","twitter_curitiba","3","0","0","3",NULL,"0","0","942667965849460","805075212894032","251044251911114"
"710244033990414000","710244033990414000","_waitygor","@piah_ @Curitiba_PMC perdão, meus olhos só enxergam salsicha","0","[]","[{u'id': 306397642, u'indices': [0, 6], u'id_str': u'306397642', u'screen_name': u'piah_', u'name': u'Gabs u2693'}, {u'id': 68693419, u'indices': [7, 20], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"Belém, Pará, Brasil","151","132","2016-03-16 23:19:08","twitter_curitiba","3","0","1","2",NULL,"0","0","251044251911114","942667965849460","1080528071986701"
"710251370453070000","710251370453070000","ovoscombacon","@Curitiba_PMC vina né seus loke!","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"Hamilton, Ontario","32","31","2016-03-16 23:48:17","twitter_curitiba","3","1","0","2",NULL,"0","0","1022105604535423","251044251911114","805075212894032"
"710405362642493000","710405362642493000","euendrew","Madruguei sim (@ Universidade Federal do Pará (UFPA) - @ufpa_oficial in Belém, PA) https://t.co/SpFEhMXLto","0","[]","[{u'id': 82086393, u'indices': [55, 68], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém","394","390","2016-03-17 10:00:11","twitter_ufpa","3","0","0","2",NULL,"1","0","10207501925518729","1333261746689944","951289924984798"
"710417590573797000","710417590573797000","Crisamana","@Curitiba_PMC esses dias passei perto e ouvi umas musicas, jogos de luzes, mas quando a gente chega perto tudo some kkkkk","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"Curitiba Paraná","58","65","2016-03-17 10:48:47","twitter_curitiba","4","0","1","3",NULL,"0","0","10207501925518729","481008992083404","951289924984798"
"710443895121957000","710443895121957000","Vina10","Chego, chegando.. (at @Curitiba_pmc in Curitiba, PR, PR) https://t.co/HuIzfOPUrw","0","[]","[{u'id': 68693419, u'indices': [22, 35], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Porto Alegre / Curitiba","927","567","2016-03-17 12:33:18","twitter_curitiba","3","1","0","2",NULL,"0","0","10207501925518729","1054803564576568","951289924984798"
"710445031740613000","710445031740613000","marciopure","República de Curitiba (@ Prefeitura de Curitiba in Curitiba, PR) https://t.co/P5AMAT2o6i","0","[]","[]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil",NULL,"68","283","2016-03-17 12:37:49","twitter_curitiba","5","0","0","4",NULL,"1","0","1022105604535423","1054803564576568",
"710446815456465000","710446815456465000","k_rodrigues11","Reforma do Ver-o-Peso é tema de debate aberto na UFPA, nesta quinta #G1 https://t.co/mOJiR4SQrW","0","[{u'indices': [68, 71], u'text': u'G1'}]","[]",NULL,NULL,NULL,"Belém - Pa","174","68","2016-03-17 12:44:54","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","1054803564576568","1333261746689944"
"710452145817051000","710452145817051000","ica_ufpa","SAIU O EDITAL DE HOMOLOGAÇÃO DAS INSCRIÇÕES DOS CURSOS TÉCNICOS DA @etdufpa, CONFIRA: https://t.co/lXxl03plFQ https://t.co/DsOTvjeHFB","0","[]","[{u'id': 588463998, u'indices': [67, 75], u'id_str': u'588463998', u'screen_name': u'etdufpa', u'name': u'etdufpa'}]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém","931","370","2016-03-17 13:06:05","twitter_ufpa","3","1","0","2",NULL,"0","0","10207501925518729","481008992083404","951289924984798"
"710457088816841000","710457088816841000","hospitalbettina","Bettina realiza programação em prol da síndrome de Down: https://t.co/MYvfpKIG10","1","[]","[]",NULL,NULL,NULL,"Belém/Pará/Amazônia","1523","1118","2016-03-17 13:25:44","twitter_ufpa","3","1","0","2",NULL,"0","0","10207501925518729","1333261746689944","1054803564576568"
"710497613569724000","710497613569724000","steephannie_","???? (@ Universidade Federal do Pará (UFPA) in Belém, PA w/ @wagnercorumba) https://t.co/HCFJLn2x5p","0","[]","[{u'id': 187652408, u'indices': [57, 71], u'id_str': u'187652408', u'screen_name': u'Wagnercorumba', u'name': u'Waglove'}]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém/PA","590","484","2016-03-17 16:06:46","twitter_ufpa","3","0","0","3",NULL,"0","0","805075212894032","1022105604535423","481008992083404"
"710503558207046000","710503558207046000","PRB10","Valdemir Soares questiona valores gastos com publicidade pela Prefeitura de Curitiba https://t.co/bsIIhGN5RM https://t.co/Cu34Fr7OHQ","0","[]","[]",NULL,NULL,NULL,"Brasil","8728","256","2016-03-17 16:30:23","twitter_curitiba","3","0","0","3",NULL,"0","0","251044251911114","942667965849460","1080528071986701"
"710519581119488000","710519581119488000","rdpa_curitiba","Barigui terá Cãominhada e Amigo Bicho neste sábado - Prefeitura de Curitiba https://t.co/8zzyGKmUil","4","[]","[]",NULL,NULL,NULL,"Curitiba - PR","47","63","2016-03-17 17:34:03","twitter_curitiba","10","2","0","8",NULL,"0","0","1333261746689944","1022105604535423",
"710523640387871000","710523640387871000","gilhartmann","Olá @Curitiba_PMC já enviei via inbox, foi na UPA Boqueirão.","0","[]","[{u'id': 68693419, u'indices': [4, 17], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Curitiba - PR","223","439","2016-03-17 17:50:11","twitter_curitiba","3","1","0","2",NULL,"0","0","1333261746689944","10207501925518729",
"710524162717180000","710524162717180000","clebs","Quero me mudar para a República de Curitiba, parece um lugar decente. Como faz @Curitiba_PMC ?","0","[]","[{u'id': 68693419, u'indices': [79, 92], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,NULL,"283","273","2016-03-17 17:52:15","twitter_curitiba","4","2","0","2",NULL,"0","0","10207501925518729","1022105604535423",
"710553035647402000","710553035647402000","AiresChrys","@bieelCR Bo pra capela da ufpa se conectar com Jah","0","[]","[{u'id': 2970778623, u'indices': [0, 8], u'id_str': u'2970778623', u'screen_name': u'bieelCR', u'name': u'Draft'}]",NULL,NULL,NULL,"Jurunas-Belém-Pará-Brasil","688","414","2016-03-17 19:46:59","twitter_ufpa","4","0","0","3",NULL,"1","0","10207501925518729","1333261746689944","1054803564576568"
"710630307339239000","710630307339239000","GatoSecoeCopas","@Li_Lyzinha @Curitiba_PMC parque barigui acho","0","[]","[{u'id': 567345864, u'indices': [0, 11], u'id_str': u'567345864', u'screen_name': u'Li_Lyzinha', u'name': u'Lilith'}, {u'id': 68693419, u'indices': [12, 25], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"Republica de Curitiba Pr","893","1907","2016-03-18 00:54:02","twitter_curitiba","3","0","0","3",NULL,"0","0","10207501925518729","951289924984798","1054803564576568"
"710634386266448000","710634386266448000","daysofwal","Prêmio Santander De Empreendedorismo Sustentável ???? (@ Instituto de Ciências Jurídicas - ICJ/UFPA in Belém, PA) https://t.co/bTV3h6Z15l","0","[]","[]",NULL,NULL,NULL,"Pará, Brasil","54","272","2016-03-18 01:10:15","twitter_ufpa","3","1","0","2",NULL,"0","0","1333261746689944","10207501925518729","916609715103449"
"710649225940476000","710649225940476000","fitforaemy_","finalmente (at @Curitiba_pmc in Curitiba, PR, PR) https://t.co/QJ7lJDtWJC","0","[]","[{u'id': 68693419, u'indices': [15, 28], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","SC -Blumenau","718","96","2016-03-18 02:09:13","twitter_curitiba","3","0","0","3",NULL,"0","0","942667965849460","805075212894032","251044251911114"
"710743526972252000","710743526972252000","vtnclarry","E quando chega o dia da repescagem da ufpa, eu não consigo dormir meu coração aceleraa e eu sozinha aqui","0","[]","[]",NULL,NULL,NULL,"tão tão distante","6032","4946","2016-03-18 08:23:56","twitter_ufpa","3","0","1","2",NULL,"0","0","10207501925518729","1333261746689944","1054803564576568"
"710744603016765000","710744603016765000","vtnclarry","@ufpa_oficial @cyberflawless @luccayann não acredito nisso :((((","0","[]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}, {u'id': 2703325750, u'indices': [14, 28], u'id_str': u'2703325750', u'screen_name': u'cyberflawless', u'name': u'Marcela'}, {u'id': 512638740, u'indices': [29, 39], u'id_str': u'512638740', u'screen_name': u'LuccaYann', u'name': u'Lucca Yann'}]",NULL,NULL,NULL,"tão tão distante","6032","4946","2016-03-18 08:28:13","twitter_ufpa","3","0","1","2",NULL,"0","0","10207501925518729","1149345581743917",
"710788102902522000","710788102902522000","portaldoxingu","UFPA anuncia vestibular especial para o curso de Medicina em Altamira https://t.co/yec8V6HCM8 https://t.co/cXzDaHMlg5","0","[]","[]",NULL,NULL,NULL,NULL,"12","16","2016-03-18 11:21:04","twitter_ufpa","3","1","0","2",NULL,"0","0","1022105604535423","1242448322449665","805075212894032"
"710795820401082000","710795820401082000","arduinodaybelem","@ifpacampusbelem #arduinoday ocorrerá no dia 02 de abril de 2016, na UFPA  @UFPA_Oficial #chamada https://t.co/Qs2EP0TkjD","0","[{u'indices': [17, 28], u'text': u'arduinoday'}, {u'indices': [89, 97], u'text': u'chamada'}]","[{u'id': 250713785, u'indices': [0, 16], u'id_str': u'250713785', u'screen_name': u'ifpacampusbelem', u'name': u'IFPA Campus Belxe9m'}, {u'id': 82086393, u'indices': [75, 88], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]",NULL,NULL,NULL,NULL,"23","165","2016-03-18 11:51:44","twitter_ufpa","3","0","0","2",NULL,"1","0","10207501925518729","1333261746689944","951289924984798"
"710815923171672000","710815923171672000","f18_fabricio","@UFPA_Oficial meu sonho ????????????","0","[]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]",NULL,NULL,NULL,"Cametá, Brasil","25","199","2016-03-18 13:11:37","twitter_ufpa","9","3","0","6",NULL,"0","0","951289924984798","10207501925518729","1022105604535423"
"710818582154891000","710818582154891000","trouxanossauros","@UFPA_Oficial oi, bom dia querida... que horas o ciac vai liberar a lista com os nomes aptos a uma vaga na repescagem?","0","[]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]",NULL,NULL,NULL,"belemzinha do parazinho","317","291","2016-03-18 13:22:11","twitter_ufpa","4","0","0","4",NULL,"0","0","10207501925518729","951289924984798","1198194900225799"
"710824777305465000","710824777305465000","danmoura","Recarregando, Alá Verá Holtz.... @ Universidade Federal do Pará - UFPA - Oficial https://t.co/bsPvECdFQ8","0","[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém - Pará","828","148","2016-03-18 13:46:48","twitter_ufpa","3","0","0","3",NULL,"0","0","251044251911114","942667965849460","805075212894032"
"710832796378505000","710832796378505000","taxidfcom","@BandNewsFMCtba Empresa Uber afronta @Curitiba_PMC e começa operar com ""táxis"" piratas. Na Alemanha segue a lei. Tx https://t.co/Zh9fRcstDw","0","[]","[{u'id': 39423297, u'indices': [0, 15], u'id_str': u'39423297', u'screen_name': u'BandNewsFMCtba', u'name': u'BandNews FM Curitiba'}, {u'id': 68693419, u'indices': [37, 50], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Brasil","535","2031","2016-03-18 14:18:39","twitter_curitiba","3","0","1","2",NULL,"0","0","10207501925518729","951289924984798","1054803564576568"
"710862856619758000","710862856619758000","larissa_carla","Partiu ufpa! (@ Avenida Almirante Barroso in Belém, PA) https://t.co/FY8eoRkh7l","0","[]","[]",NULL,NULL,NULL,"?","224","161","2016-03-18 16:18:06","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","951289924984798","481008992083404"
"710893057680536000","710893057680536000","jubs_riibeiro","?????? (@ Pinheirinho - @curitiba_pmc in Curitiba, PR) https://t.co/PMqrC5C6ju","0","[]","[{u'id': 68693419, u'indices': [21, 34], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Curitiba","392","301","2016-03-18 18:18:07","twitter_curitiba","2","0","0","2",NULL,"0","0","1198194900225799","1333261746689944",
"710897213820555000","710897213820555000","betoventurelli","Certamente a aliança foi gravada e não haverá dificuldade em encontrá-la. @Curitiba_PMC :D","0","[]","[{u'id': 68693419, u'indices': [74, 87], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"São Paulo, Brasil","2245","234","2016-03-18 18:34:38","twitter_curitiba","3","1","0","2",NULL,"0","0","10207501925518729","1333261746689944","951289924984798"
"710902543883305000","710902543883305000","reuberdiirr","@g1 Olha isso, @Curitiba_PMC rs","0","[]","[{u'id': 8802752, u'indices': [0, 3], u'id_str': u'8802752', u'screen_name': u'g1', u'name': u'G1'}, {u'id': 68693419, u'indices': [15, 28], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-40.4362819, -20.2658929], [-40.1714438, -20.2658929], [-40.1714438, -20.013495], [-40.4362819, -20.013495]]]","-20.13969395,-40.30386285","Serra, Brasil","Vitória, USA","2492","590","2016-03-18 18:55:49","twitter_curitiba","3","0","0","3",NULL,"0","0","10207501925518729","951289924984798","1054803564576568"
"710905274589159000","710905274589159000","arrobaluscas","@vandolismo @oimuris @UFPA_Oficial @sergiocortinhas VOU TATUAR ISSO NA MINHA TESTA","0","[]","[{u'id': 291733217, u'indices': [0, 11], u'id_str': u'291733217', u'screen_name': u'vandolismo', u'name': u'vandinho'}, {u'id': 282166162, u'indices': [12, 20], u'id_str': u'282166162', u'screen_name': u'oimuris', u'name': u'snap: muliroz'}, {u'id': 82086393, u'indices': [21, 34], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}, {u'id': 135358522, u'indices': [35, 51], u'id_str': u'135358522', u'screen_name': u'sergiocortinhas', u'name': u'Sxe9rgio L. Cortinhas'}]","[[[-48.440172, -1.465523], [-48.321967, -1.465523], [-48.321967, -1.223149], [-48.440172, -1.223149]]]","-1.344336,-48.3810695","Ananindeua, Brasil","Belém, Pará.","1605","561","2016-03-18 19:06:40","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","1054803564576568","951289924984798"
"710905426955674000","710905426955674000","oimuris","@vandolismo @arrobaluscas @UFPA_Oficial @sergiocortinhas não disse quem","0","[]","[{u'id': 291733217, u'indices': [0, 11], u'id_str': u'291733217', u'screen_name': u'vandolismo', u'name': u'vandinho'}, {u'id': 409276788, u'indices': [12, 25], u'id_str': u'409276788', u'screen_name': u'arrobaluscas', u'name': u'lucas'}, {u'id': 82086393, u'indices': [26, 39], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}, {u'id': 135358522, u'indices': [40, 56], u'id_str': u'135358522', u'screen_name': u'sergiocortinhas', u'name': u'Sxe9rgio L. Cortinhas'}]",NULL,NULL,NULL,NULL,"953","1380","2016-03-18 19:07:16","twitter_ufpa","3","0","0","3",NULL,"0","0","805075212894032","251044251911114","942667965849460"
"710927361626284000","710927361626284000","systemofasuco","@gabronato ela não tava na cn6, ela tava na Mário Covas e eu tava passando pela Mário Covas no cn6 ufpa","0","[]","[{u'id': 4867573738, u'indices': [0, 10], u'id_str': u'4867573738', u'screen_name': u'gabronato', u'name': u'Deus'}]",NULL,NULL,NULL,"Belém","2501","920","2016-03-18 20:34:26","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","951289924984798","1054803564576568"
"710934700039250000","710934700039250000","_CamillaBrito","@insanotupi ufpa feelings oaisii","0","[]","[{u'id': 301622196, u'indices': [0, 11], u'id_str': u'301622196', u'screen_name': u'insanotupi', u'name': u'Lohan Cardoso'}]",NULL,NULL,NULL,"Belém","152","77","2016-03-18 21:03:35","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","481008992083404","951289924984798"
"710950286903415000","710950286903415000","nblicis","@UFPA_Oficial AMIGA O Q TA ACONTECENDO COM O SITE POR FAVOR","0","[]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]",NULL,NULL,NULL,NULL,"113","111","2016-03-18 22:05:31","twitter_ufpa","2","0","0","2",NULL,"0","0","1198194900225799","1333261746689944",
"710960147284288000","710960147284288000","fabricio_enke","Advinha aonde estou... #NãoVaiTerGolpe ??????????????? (@ Centro - @curitiba_pmc in Curitiba, PR) https://t.co/jtXTBKQoK6","0","[{u'indices': [23, 38], u'text': u'Nxe3oVaiTerGolpe'}]","[{u'id': 68693419, u'indices': [58, 71], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Curitiba, Brazil","146","330","2016-03-18 22:44:42","twitter_curitiba","4","0","1","3",NULL,"0","0","10207501925518729","1022105604535423","1149345581743917"
"710962562775568000","710962562775568000","XerifeDuda","Encontrado o corpo do aluno de ciências naturas da UFPA/Capanema. O. corpo do estudante jogado em no mato e com tiro na costa.","1","[]","[]",NULL,NULL,NULL,NULL,"29","31","2016-03-18 22:54:18","twitter_ufpa","3","0","0","2",NULL,"0","1","251044251911114","942667965849460","1080528071986701"
"710979129840169000","710979129840169000","Carachesty","Just posted a photo @ Universidade Federal do Pará - UFPA - Oficial https://t.co/WKkY4cKouG","0","[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belem/ Pará","364","794","2016-03-19 00:00:08","twitter_ufpa","3","0","0","3",NULL,"0","0","805075212894032","1029473580480211","1022105604535423"
"711001148099060000","711001148099060000","meninobernardo","@rodrigomacedo_ eu pego o ufpa pedreira","0","[]","[{u'id': 78590859, u'indices': [0, 15], u'id_str': u'78590859', u'screen_name': u'rodrigomacedo_', u'name': u'Gaga'}]",NULL,NULL,NULL,NULL,"120","135","2016-03-19 01:27:38","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","870576423064299","1333261746689944"
"711007992527901000","711007992527901000","vitauss","@vkalandrine @yuri_nogueeira @ohyeahmari como assim ele conseguiu alvará de soltura p ir l icoaraci? o q uma ufpa num faz ne meus amigos","0","[]","[{u'id': 1558378338, u'indices': [0, 12], u'id_str': u'1558378338', u'screen_name': u'vkalandrine', u'name': u'Calandrine'}, {u'id': 129623297, u'indices': [13, 28], u'id_str': u'129623297', u'screen_name': u'yuri_nogueeira', u'name': u'Yuri Henrique'}, {u'id': 190444134, u'indices': [29, 40], u'id_str': u'190444134', u'screen_name': u'ohyeahmari', u'name': u'nxe2na'}]",NULL,NULL,NULL,NULL,"656","438","2016-03-19 01:54:49","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","1022105604535423",
"711012842795876000","711012842795876000","siilviamara","LC UFPA, vamos trabalhar? ????????? @ ICS faculdade de medicina UFPA https://t.co/CujADUf6kB","0","[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil",NULL,"410","284","2016-03-19 02:14:06","twitter_ufpa","3","1","0","2",NULL,"0","0","10207501925518729","967101706713483","1054803564576568"
"711027060966367000","711027060966367000","castorling","prédio do ICA é cabeça de ponte entre a direita e a esquerda geográfica da ufpa","0","[]","[]",NULL,NULL,NULL,"Belém, Brasil","318","408","2016-03-19 03:10:36","twitter_ufpa","3","0","1","2",NULL,"0","0","10207501925518729","481008992083404","951289924984798"
